nan,0.89,nan,1.00,nan,0.94,nan,0.82
nan,0.87,nan,1.00,nan,0.92,nan,0.78
nan,0.75,nan,1.00,nan,0.83,nan,0.73
nan,0.63,nan,1.00,nan,0.71,nan,0.59
0.42,0.51,0.56,1.00,0.63,0.61,0.59,0.47
0.47,0.58,0.68,1.00,0.56,0.56,0.41,0.53
0.46,0.67,0.59,1.00,0.61,0.70,0.44,0.67
0.38,0.78,0.51,1.00,0.63,0.80,0.56,0.77
0.62,0.81,0.63,1.00,0.67,0.81,0.68,0.77
0.48,0.71,0.56,1.00,0.46,0.66,0.56,0.67
nan,0.68,nan,1.00,nan,0.78,nan,0.71
nan,0.89,nan,1.00,nan,0.88,nan,0.85
nan,0.94,nan,1.00,nan,0.89,nan,0.91
nan,0.96,nan,1.00,nan,0.88,nan,0.91
nan,0.83,nan,1.00,nan,0.90,nan,0.79
nan,0.75,nan,1.00,nan,0.88,nan,0.69
nan,0.58,nan,1.00,nan,0.77,nan,0.51
0.35,0.47,0.46,1.00,0.50,0.75,0.45,0.39
0.41,0.50,0.51,1.00,0.51,0.75,0.46,0.44
0.51,0.63,0.60,1.00,0.60,0.65,0.50,0.59
0.48,0.69,0.69,1.00,0.59,0.51,0.40,0.55
0.41,0.71,0.59,1.00,0.54,0.57,0.32,0.57
0.31,0.81,0.43,1.00,0.53,0.76,0.34,0.66
0.36,0.85,0.38,1.00,0.50,0.75,0.45,0.70
0.27,0.81,0.39,1.00,0.34,0.64,0.41,0.63
nan,0.87,nan,1.00,nan,0.73,nan,0.75
nan,0.92,nan,1.00,nan,0.83,nan,0.84
nan,0.93,nan,1.00,nan,0.88,nan,0.89
nan,0.79,nan,1.00,nan,0.81,nan,0.73
nan,0.60,nan,1.00,nan,0.75,nan,0.61
0.40,0.58,0.54,1.00,0.55,0.80,0.40,0.50
0.45,0.67,0.50,1.00,0.59,0.79,0.46,0.51
0.49,0.63,0.50,1.00,0.55,0.78,0.39,0.54
0.53,0.66,0.67,1.00,0.60,0.77,0.49,0.64
0.57,0.69,0.61,1.00,0.61,0.70,0.53,0.70
0.44,0.63,0.52,1.00,0.53,0.58,0.37,0.57
0.41,0.63,0.50,1.00,0.57,0.44,0.27,0.40
0.33,0.69,0.39,1.00,0.52,0.71,0.30,0.51
0.31,0.84,0.35,1.00,0.44,0.65,0.41,0.64
0.33,0.86,0.43,1.00,0.39,0.60,0.47,0.62
nan,0.80,nan,1.00,nan,0.76,nan,0.74
nan,0.89,nan,1.00,nan,0.89,nan,0.83
nan,0.78,nan,1.00,nan,0.72,nan,0.68
0.35,0.61,0.53,1.00,0.53,0.65,0.38,0.49
0.47,0.63,0.56,1.00,0.62,0.71,0.42,0.49
0.45,0.70,0.50,1.00,0.69,0.76,0.54,0.63
0.53,0.69,0.45,1.00,0.62,0.71,0.52,0.62
0.61,0.64,0.56,1.00,0.57,0.62,0.32,0.65
0.46,0.59,0.50,1.00,0.47,0.66,0.41,0.66
0.49,0.60,0.55,1.00,0.59,0.67,0.49,0.60
0.46,0.56,0.59,1.00,0.55,0.52,0.38,0.47
0.34,0.46,0.46,1.00,0.47,0.58,0.38,0.29
0.27,0.73,0.37,1.00,0.44,0.62,0.37,0.54
0.32,0.79,0.35,1.00,0.39,0.57,0.38,0.65
0.34,0.78,0.43,1.00,0.35,0.54,0.38,0.64
nan,0.77,nan,1.00,nan,0.76,nan,0.74
0.39,0.77,0.50,1.00,0.36,0.55,0.31,0.44
0.42,0.60,0.48,1.00,0.50,0.62,0.43,0.47
0.57,0.65,0.56,1.00,0.62,0.59,0.50,0.57
0.54,0.61,0.53,1.00,0.71,0.59,0.48,0.57
0.52,0.65,0.58,1.00,0.76,0.68,0.56,0.76
0.61,0.73,0.69,1.00,0.70,0.56,0.49,0.68
0.46,0.55,0.53,1.00,0.47,0.52,0.24,0.65
0.41,0.44,0.57,1.00,0.69,0.71,0.51,0.59
0.44,0.57,0.64,1.00,0.54,0.66,0.57,0.60
0.20,0.42,0.42,1.00,0.56,0.53,0.43,0.32
0.47,0.67,0.52,1.00,0.56,0.59,0.42,0.55
0.48,0.76,0.43,1.00,0.47,0.70,0.44,0.69
0.53,0.81,0.46,1.00,0.50,0.70,0.47,0.65
0.46,0.78,0.63,1.00,0.47,0.63,0.47,0.56
0.58,0.73,0.46,1.00,0.58,0.63,0.59,0.64
0.47,0.59,0.40,1.00,0.55,0.60,0.47,0.54
0.49,0.54,0.42,1.00,0.56,0.57,0.46,0.53
0.53,0.48,0.55,1.00,0.75,0.51,0.48,0.52
0.61,0.48,0.73,1.00,0.80,0.74,0.68,0.71
0.57,0.68,0.75,1.00,0.78,0.75,0.68,0.78
0.30,0.42,0.44,1.00,0.63,0.51,0.36,0.56
0.20,0.50,0.58,1.00,0.65,0.61,0.39,0.41
0.34,0.44,0.60,1.00,0.63,0.68,0.54,0.49
0.35,0.58,0.57,1.00,0.61,0.68,0.43,0.40
0.56,0.70,0.63,1.00,0.58,0.65,0.52,0.62
0.55,0.73,0.55,1.00,0.57,0.70,0.49,0.64
0.51,0.73,0.54,1.00,0.54,0.64,0.54,0.61
0.64,0.83,0.62,1.00,0.74,0.68,0.57,0.67
0.48,0.64,0.45,1.00,0.64,0.56,0.51,0.47
0.46,0.54,0.46,1.00,0.57,0.53,0.44,0.52
0.56,0.61,0.54,1.00,0.68,0.55,0.52,0.53
0.59,0.60,0.50,1.00,0.73,0.57,0.56,0.60
0.54,0.49,0.56,1.00,0.75,0.63,0.60,0.70
0.27,0.43,0.41,1.00,0.60,0.57,0.47,0.54
0.24,0.51,0.40,1.00,0.57,0.62,0.53,0.42
0.26,0.54,0.47,1.00,0.49,0.57,0.63,0.53
0.18,0.44,0.68,1.00,0.61,0.66,0.48,0.34
0.53,0.60,0.78,1.00,0.57,0.68,0.65,0.61
0.49,0.71,0.67,1.00,0.65,0.66,0.63,0.62
0.45,0.60,0.54,1.00,0.56,0.56,0.42,0.52
0.50,0.71,0.58,1.00,0.62,0.57,0.40,0.55
0.57,0.81,0.48,1.00,0.64,0.71,0.61,0.75
0.60,0.65,0.60,1.00,0.70,0.68,0.51,0.63
0.66,0.65,0.63,1.00,0.79,0.66,0.77,0.62
0.71,0.67,0.60,1.00,0.73,0.70,0.72,0.65
0.69,0.63,0.63,1.00,0.75,0.69,0.61,0.74
0.42,0.47,0.45,1.00,0.71,0.58,0.52,0.68
0.20,0.44,0.47,1.00,0.63,0.57,0.47,0.71
0.22,0.41,0.37,1.00,0.56,0.63,0.45,0.56
0.18,0.34,0.48,1.00,0.52,0.46,0.30,0.36
0.20,0.53,0.65,1.00,0.52,0.39,0.38,0.31
0.30,0.50,0.53,1.00,0.43,0.42,0.37,0.40
0.41,0.38,0.68,1.00,0.54,0.56,0.54,0.58
0.14,0.47,0.32,1.00,0.47,0.51,0.44,0.46
0.37,0.71,0.49,1.00,0.50,0.47,0.35,0.52
0.44,0.79,0.41,1.00,0.48,0.64,0.41,0.65
0.59,0.62,0.68,1.00,0.80,0.68,0.68,0.68
0.65,0.72,0.76,1.00,0.80,0.74,0.80,0.70
0.63,0.73,0.71,1.00,0.79,0.75,0.79,0.70
0.62,0.64,0.64,1.00,0.67,0.69,0.68,0.70
0.28,0.38,0.50,1.00,0.63,0.66,0.47,0.58
0.27,0.36,0.44,1.00,0.64,0.66,0.54,0.66
0.19,0.32,0.39,1.00,0.59,0.72,0.47,0.45
0.30,0.48,0.76,1.00,0.71,0.82,0.57,0.46
0.49,0.72,0.82,1.00,0.75,0.76,0.71,0.59
0.48,0.77,0.78,1.00,0.69,0.63,0.58,0.60
0.25,0.47,0.54,1.00,0.50,0.38,0.19,0.38
0.32,0.49,0.67,1.00,0.59,0.63,0.27,0.52
0.18,0.58,0.41,1.00,0.43,0.56,0.26,0.58
0.50,0.70,0.37,1.00,0.49,0.60,0.36,0.67
0.45,0.68,0.51,1.00,0.68,0.57,0.46,0.68
0.49,0.73,0.63,1.00,0.77,0.69,0.62,0.69
0.52,0.74,0.64,1.00,0.67,0.74,0.70,0.67
0.42,0.62,0.53,1.00,0.53,0.67,0.59,0.63
0.33,0.37,0.54,1.00,0.53,0.53,0.60,0.57
0.22,0.24,0.49,1.00,0.61,0.60,0.49,0.52
0.33,0.42,0.36,1.00,0.62,0.52,0.34,0.48
0.59,0.62,0.75,1.00,0.82,0.75,0.66,0.76
0.63,0.81,0.83,1.00,0.76,0.77,0.67,0.83
0.57,0.72,0.77,1.00,0.66,0.71,0.63,0.77
0.29,0.54,0.66,1.00,0.55,0.65,0.56,0.60
0.21,0.51,0.61,1.00,0.59,0.57,0.42,0.57
0.25,0.49,0.38,1.00,0.38,0.62,0.30,0.42
0.28,0.59,0.31,1.00,0.47,0.73,0.41,0.72
nan,0.83,nan,1.00,nan,0.76,nan,0.83
0.40,0.73,0.45,1.00,0.56,0.57,0.46,0.61
0.36,0.66,0.38,1.00,0.38,0.66,0.51,0.59
0.28,0.56,0.54,1.00,0.43,0.60,0.42,0.48
0.34,0.59,0.62,1.00,0.45,0.55,0.43,0.50
0.52,0.42,0.47,1.00,0.57,0.43,0.53,0.52
0.49,0.49,0.65,1.00,0.35,0.37,0.23,0.52
0.58,0.75,0.49,1.00,0.57,0.49,0.25,0.58
0.72,0.82,0.80,1.00,0.77,0.71,0.53,0.73
0.49,0.62,0.58,1.00,0.60,0.66,0.50,0.59
0.29,0.59,0.65,1.00,0.55,0.68,0.45,0.55
0.21,0.54,0.52,1.00,0.52,0.71,0.50,0.38
0.25,0.70,0.49,1.00,0.55,0.75,0.50,0.57
nan,0.43,nan,1.00,nan,0.68,nan,0.51
nan,0.88,nan,1.00,nan,0.84,nan,0.89
nan,0.80,nan,1.00,nan,0.66,nan,0.76
0.44,0.65,0.48,1.00,0.41,0.66,0.52,0.62
0.31,0.75,0.57,1.00,0.45,0.70,0.36,0.64
0.55,0.84,0.60,1.00,0.49,0.78,0.54,0.70
0.56,0.81,0.54,1.00,0.53,0.73,0.56,0.68
0.44,0.72,0.60,1.00,0.45,0.55,0.44,0.54
0.42,0.70,0.72,1.00,0.44,0.40,0.16,0.51
0.48,0.73,0.67,1.00,0.72,0.57,0.47,0.54
0.35,0.56,0.67,1.00,0.60,0.60,0.35,0.44
0.26,0.50,0.46,1.00,0.42,0.55,0.35,0.32
0.16,0.61,0.37,1.00,0.38,0.73,0.35,0.49
nan,0.58,nan,1.00,nan,0.76,nan,0.47
nan,0.70,nan,1.00,nan,0.78,nan,0.62
nan,0.91,nan,1.00,nan,0.84,nan,0.90
nan,0.89,nan,1.00,nan,0.74,nan,0.86
nan,0.79,nan,1.00,nan,0.68,nan,0.75
0.46,0.71,0.50,1.00,0.40,0.70,0.51,0.64
0.44,0.75,0.62,1.00,0.44,0.77,0.55,0.70
0.30,0.76,0.56,1.00,0.46,0.73,0.34,0.64
0.40,0.83,0.59,1.00,0.45,0.69,0.46,0.62
0.19,0.55,0.58,1.00,0.46,0.53,0.37,0.38
0.35,0.68,0.69,1.00,0.51,0.67,0.36,0.59
0.24,0.46,0.31,1.00,0.41,0.57,0.29,0.39
0.30,0.63,0.40,1.00,0.41,0.71,0.35,0.53
nan,0.59,nan,1.00,nan,0.78,nan,0.47
nan,0.75,nan,1.00,nan,0.90,nan,0.65
nan,0.84,nan,1.00,nan,0.91,nan,0.78
nan,0.92,nan,1.00,nan,0.83,nan,0.86
nan,0.89,nan,1.00,nan,0.83,nan,0.87
nan,0.83,nan,1.00,nan,0.83,nan,0.88
nan,0.70,nan,1.00,nan,0.71,nan,0.75
0.40,0.70,0.61,1.00,0.53,0.78,0.45,0.69
0.40,0.80,0.66,1.00,0.50,0.78,0.53,0.74
0.45,0.75,0.67,1.00,0.43,0.78,0.44,0.73
0.37,0.74,0.54,1.00,0.37,0.63,0.34,0.67
0.22,0.49,0.53,1.00,0.35,0.52,0.32,0.49
0.34,0.69,0.51,1.00,0.41,0.68,0.46,0.50
nan,0.61,nan,1.00,nan,0.68,nan,0.41
nan,0.77,nan,1.00,nan,0.83,nan,0.71
nan,0.83,nan,1.00,nan,0.92,nan,0.83
nan,0.87,nan,1.00,nan,0.95,nan,0.86
