nan,0.85,nan,0.87,nan,1.00,nan,0.94
nan,0.84,nan,0.85,nan,1.00,nan,0.91
nan,0.75,nan,0.78,nan,1.00,nan,0.82
nan,0.67,nan,0.69,nan,1.00,nan,0.74
0.30,0.38,0.23,0.30,0.38,1.00,0.58,0.61
0.62,0.58,0.54,0.68,0.76,1.00,0.76,0.77
0.26,0.47,0.57,0.73,0.73,1.00,0.58,0.63
0.27,0.38,0.47,0.62,0.51,1.00,0.55,0.40
0.50,0.75,0.28,0.66,0.32,1.00,0.46,0.67
0.56,0.78,0.68,0.81,0.68,1.00,0.54,0.76
nan,0.79,nan,0.80,nan,1.00,nan,0.79
nan,0.83,nan,0.87,nan,1.00,nan,0.86
nan,0.90,nan,0.94,nan,1.00,nan,0.88
nan,0.92,nan,0.95,nan,1.00,nan,0.85
nan,0.81,nan,0.82,nan,1.00,nan,0.92
nan,0.72,nan,0.79,nan,1.00,nan,0.91
nan,0.68,nan,0.76,nan,1.00,nan,0.79
0.49,0.57,0.51,0.65,0.63,1.00,0.57,0.61
0.56,0.25,0.33,0.40,0.71,1.00,0.64,0.55
0.60,0.48,0.48,0.73,0.68,1.00,0.75,0.65
0.48,0.46,0.50,0.73,0.74,1.00,0.76,0.64
0.24,0.43,0.51,0.63,0.65,1.00,0.69,0.52
0.26,0.39,0.45,0.67,0.57,1.00,0.57,0.38
0.46,0.65,0.32,0.71,0.36,1.00,0.46,0.66
0.39,0.66,0.45,0.82,0.46,1.00,0.41,0.71
nan,0.76,nan,0.85,nan,1.00,nan,0.77
nan,0.86,nan,0.90,nan,1.00,nan,0.84
nan,0.88,nan,0.90,nan,1.00,nan,0.84
nan,0.79,nan,0.77,nan,1.00,nan,0.90
nan,0.77,nan,0.74,nan,1.00,nan,0.86
0.60,0.71,0.63,0.72,0.65,1.00,0.64,0.81
0.51,0.40,0.42,0.56,0.55,1.00,0.49,0.51
0.65,0.40,0.52,0.58,0.71,1.00,0.63,0.53
0.54,0.55,0.49,0.67,0.76,1.00,0.67,0.61
0.55,0.55,0.48,0.67,0.70,1.00,0.76,0.60
0.47,0.49,0.49,0.60,0.64,1.00,0.77,0.61
0.34,0.55,0.51,0.58,0.52,1.00,0.67,0.57
0.39,0.61,0.37,0.63,0.52,1.00,0.54,0.52
0.48,0.61,0.58,0.81,0.54,1.00,0.53,0.61
0.42,0.69,0.49,0.84,0.49,1.00,0.47,0.71
nan,0.75,nan,0.83,nan,1.00,nan,0.78
nan,0.80,nan,0.85,nan,1.00,nan,0.84
nan,0.78,nan,0.69,nan,1.00,nan,0.84
0.48,0.74,0.59,0.69,0.63,1.00,0.54,0.79
0.31,0.39,0.31,0.46,0.53,1.00,0.41,0.49
0.45,0.36,0.32,0.44,0.47,1.00,0.57,0.42
0.51,0.51,0.47,0.60,0.71,1.00,0.63,0.54
0.62,0.63,0.52,0.61,0.76,1.00,0.73,0.61
0.58,0.50,0.44,0.53,0.69,1.00,0.73,0.64
0.48,0.40,0.33,0.46,0.59,1.00,0.76,0.58
0.34,0.47,0.26,0.57,0.53,1.00,0.72,0.52
0.30,0.41,0.49,0.43,0.63,1.00,0.76,0.47
0.48,0.60,0.45,0.64,0.63,1.00,0.66,0.54
0.50,0.66,0.52,0.74,0.51,1.00,0.51,0.63
0.40,0.71,0.54,0.85,0.41,1.00,0.46,0.69
nan,0.68,nan,0.81,nan,1.00,nan,0.73
0.58,0.80,0.67,0.73,0.79,1.00,0.69,0.76
0.51,0.69,0.56,0.62,0.65,1.00,0.58,0.62
0.49,0.40,0.42,0.38,0.59,1.00,0.53,0.48
0.58,0.65,0.57,0.65,0.71,1.00,0.64,0.55
0.54,0.63,0.60,0.67,0.59,1.00,0.67,0.49
0.57,0.55,0.54,0.54,0.67,1.00,0.69,0.46
0.47,0.41,0.40,0.46,0.61,1.00,0.72,0.56
0.40,0.37,0.30,0.48,0.71,1.00,0.78,0.54
0.56,0.61,0.57,0.71,0.72,1.00,0.67,0.57
0.43,0.30,0.16,0.35,0.41,1.00,0.47,0.43
0.36,0.44,0.53,0.50,0.68,1.00,0.73,0.50
0.36,0.58,0.43,0.62,0.56,1.00,0.54,0.64
0.39,0.72,0.53,0.80,0.33,1.00,0.44,0.63
0.37,0.65,0.51,0.77,0.38,1.00,0.43,0.68
0.64,0.88,0.69,0.82,0.81,1.00,0.72,0.83
0.30,0.82,0.61,0.71,0.66,1.00,0.30,0.57
0.25,0.38,0.40,0.46,0.53,1.00,0.52,0.33
0.47,0.58,0.65,0.69,0.70,1.00,0.67,0.51
0.50,0.49,0.51,0.63,0.66,1.00,0.65,0.52
0.31,0.25,0.30,0.33,0.43,1.00,0.48,0.40
0.28,0.30,0.37,0.48,0.72,1.00,0.72,0.44
0.70,0.72,0.78,0.83,0.91,1.00,0.78,0.76
0.57,0.47,0.36,0.51,0.61,1.00,0.44,0.50
0.43,0.42,0.27,0.48,0.63,1.00,0.61,0.58
0.48,0.51,0.57,0.56,0.75,1.00,0.72,0.55
0.31,0.40,0.58,0.48,0.54,1.00,0.54,0.49
0.34,0.64,0.48,0.70,0.40,1.00,0.50,0.62
0.34,0.62,0.49,0.71,0.33,1.00,0.40,0.66
0.75,0.94,0.82,0.86,0.83,1.00,0.77,0.90
0.58,0.87,0.68,0.75,0.74,1.00,0.77,0.62
0.10,0.43,0.55,0.73,0.67,1.00,0.33,0.22
0.18,0.17,0.44,0.67,0.64,1.00,0.56,0.28
0.23,0.27,0.41,0.59,0.70,1.00,0.57,0.44
0.23,0.17,0.21,0.43,0.70,1.00,0.65,0.30
0.57,0.69,0.76,0.85,0.81,1.00,0.89,0.71
0.79,0.80,0.67,0.83,0.85,1.00,0.80,0.82
0.60,0.63,0.45,0.59,0.77,1.00,0.64,0.66
0.59,0.55,0.60,0.53,0.82,1.00,0.75,0.66
0.53,0.56,0.57,0.59,0.76,1.00,0.76,0.60
