0.86,nan,0.79,nan,1.00,nan,0.76,nan
0.85,nan,0.81,nan,1.00,nan,0.81,nan
0.78,nan,0.73,nan,1.00,nan,0.77,nan
0.35,nan,0.39,nan,1.00,nan,0.56,nan
0.43,0.41,0.49,0.68,1.00,0.61,0.55,0.47
0.45,0.41,0.65,0.73,1.00,0.47,0.51,0.30
0.47,0.43,0.69,0.63,1.00,0.33,0.52,0.27
0.59,0.44,0.63,0.51,1.00,0.41,0.64,0.33
0.61,0.44,0.64,0.56,1.00,0.45,0.70,0.30
0.58,0.53,0.65,0.69,1.00,0.55,0.67,0.35
0.43,nan,0.57,nan,1.00,nan,0.60,nan
0.49,nan,0.64,nan,1.00,nan,0.72,nan
0.51,nan,0.65,nan,1.00,nan,0.63,nan
0.44,nan,0.52,nan,1.00,nan,0.63,nan
0.88,nan,0.75,nan,1.00,nan,0.70,nan
0.87,nan,0.73,nan,1.00,nan,0.78,nan
0.43,nan,0.34,nan,1.00,nan,0.59,nan
0.43,0.42,0.60,0.78,1.00,0.68,0.66,0.48
0.48,0.52,0.68,0.83,1.00,0.66,0.62,0.46
0.53,0.75,0.80,0.85,1.00,0.79,0.68,0.68
0.54,0.67,0.81,0.80,1.00,0.54,0.56,0.37
0.45,0.47,0.54,0.51,1.00,0.38,0.53,0.32
0.57,0.44,0.61,0.58,1.00,0.53,0.68,0.43
0.66,0.52,0.68,0.60,1.00,0.55,0.65,0.44
0.56,0.42,0.62,0.58,1.00,0.52,0.57,0.41
0.53,nan,0.59,nan,1.00,nan,0.62,nan
0.39,nan,0.47,nan,1.00,nan,0.65,nan
0.68,nan,0.67,nan,1.00,nan,0.73,nan
0.84,nan,0.78,nan,1.00,nan,0.80,nan
0.76,nan,0.63,nan,1.00,nan,0.72,nan
0.51,0.26,0.34,0.35,1.00,0.48,0.61,0.34
0.81,0.64,0.67,0.70,1.00,0.79,0.75,0.76
0.80,0.81,0.82,0.87,1.00,0.86,0.77,0.82
0.80,0.80,0.86,0.87,1.00,0.83,0.83,0.73
