0.59,nan,1.00,nan,0.80,nan,0.87,nan
0.55,nan,1.00,nan,0.72,nan,0.86,nan
0.65,nan,1.00,nan,0.70,nan,0.75,nan
0.78,nan,1.00,nan,0.83,nan,0.78,nan
0.79,0.57,1.00,0.56,0.82,0.35,0.76,0.52
0.80,0.47,1.00,0.40,0.84,0.32,0.77,0.40
0.82,0.51,1.00,0.47,0.81,0.39,0.77,0.48
0.84,0.52,1.00,0.49,0.80,0.41,0.78,0.50
0.84,0.53,1.00,0.46,0.77,0.43,0.78,0.49
0.77,0.68,1.00,0.54,0.74,0.47,0.80,0.59
0.75,nan,1.00,nan,0.76,nan,0.82,nan
0.80,nan,1.00,nan,0.82,nan,0.84,nan
0.87,nan,1.00,nan,0.85,nan,0.88,nan
0.94,nan,1.00,nan,0.86,nan,0.89,nan
0.53,nan,1.00,nan,0.80,nan,0.89,nan
0.49,nan,1.00,nan,0.72,nan,0.90,nan
0.62,nan,1.00,nan,0.61,nan,0.77,nan
0.76,0.61,1.00,0.53,0.77,0.48,0.79,0.70
0.74,0.58,1.00,0.55,0.82,0.38,0.75,0.63
0.76,0.66,1.00,0.66,0.85,0.61,0.71,0.64
0.65,0.55,1.00,0.48,0.73,0.38,0.64,0.48
0.50,0.58,1.00,0.40,0.48,0.26,0.42,0.29
0.69,0.64,1.00,0.61,0.60,0.60,0.53,0.62
0.73,0.61,1.00,0.57,0.71,0.61,0.70,0.59
0.73,0.57,1.00,0.54,0.75,0.62,0.75,0.58
0.75,nan,1.00,nan,0.75,nan,0.78,nan
0.85,nan,1.00,nan,0.79,nan,0.86,nan
0.92,nan,1.00,nan,0.82,nan,0.90,nan
0.53,nan,1.00,nan,0.72,nan,0.90,nan
0.47,nan,1.00,nan,0.66,nan,0.87,nan
0.61,0.47,1.00,0.50,0.65,0.39,0.60,0.41
0.65,0.60,1.00,0.63,0.77,0.58,0.71,0.67
0.54,0.62,1.00,0.62,0.70,0.53,0.63,0.50
0.61,0.62,1.00,0.61,0.77,0.54,0.64,0.57
0.47,0.62,1.00,0.76,0.66,0.32,0.42,0.30
0.73,0.89,1.00,0.84,0.76,0.63,0.55,0.64
0.73,0.80,1.00,0.54,0.70,0.44,0.62,0.58
0.65,0.48,1.00,0.63,0.72,0.58,0.59,0.41
0.59,0.61,1.00,0.68,0.67,0.39,0.39,0.45
0.83,0.50,1.00,0.34,0.66,0.39,0.47,0.27
0.76,nan,1.00,nan,0.77,nan,0.71,nan
0.89,nan,1.00,nan,0.77,nan,0.83,nan
0.57,nan,1.00,nan,0.64,nan,0.85,nan
0.49,0.58,1.00,0.59,0.62,0.49,0.73,0.56
0.58,0.54,1.00,0.64,0.61,0.43,0.33,0.45
0.54,0.68,1.00,0.81,0.51,0.52,0.35,0.52
0.68,0.83,1.00,0.67,0.44,0.39,0.34,0.45
0.54,0.78,1.00,0.51,0.42,0.41,0.45,0.51
0.51,0.81,1.00,0.71,0.61,0.56,0.50,0.60
0.69,0.75,1.00,0.79,0.79,0.53,0.67,0.39
0.72,0.80,1.00,0.75,0.78,0.65,0.63,0.62
0.74,0.74,1.00,0.70,0.63,0.56,0.63,0.56
0.81,0.66,1.00,0.65,0.74,0.69,0.60,0.58
0.84,0.66,1.00,0.61,0.73,0.61,0.68,0.66
0.78,0.46,1.00,0.43,0.56,0.39,0.63,0.62
0.72,nan,1.00,nan,0.69,nan,0.74,nan
0.49,0.54,1.00,0.50,0.55,0.40,0.73,0.46
0.52,0.47,1.00,0.59,0.53,0.36,0.46,0.34
0.60,0.72,1.00,0.76,0.56,0.57,0.30,0.46
0.75,0.82,1.00,0.76,0.75,0.56,0.61,0.55
0.76,0.83,1.00,0.87,0.75,0.73,0.67,0.75
0.64,0.82,1.00,0.77,0.58,0.65,0.56,0.70
0.39,0.63,1.00,0.68,0.45,0.38,0.38,0.31
0.36,0.52,1.00,0.48,0.42,0.26,0.26,0.31
0.46,0.55,1.00,0.57,0.64,0.41,0.29,0.39
0.79,0.69,1.00,0.67,0.78,0.68,0.57,0.46
0.77,0.73,1.00,0.65,0.77,0.63,0.75,0.72
0.80,0.76,1.00,0.66,0.69,0.69,0.76,0.75
0.78,0.55,1.00,0.53,0.60,0.72,0.75,0.76
0.55,0.39,1.00,0.26,0.60,0.38,0.68,0.64
