nan,1.00,nan,0.93,nan,0.80,nan,0.87
nan,1.00,nan,0.91,nan,0.81,nan,0.87
nan,1.00,nan,0.76,nan,0.73,nan,0.72
nan,1.00,nan,0.61,nan,0.49,nan,0.51
0.69,1.00,0.79,0.69,0.71,0.63,0.66,0.72
0.54,1.00,0.61,0.72,0.57,0.65,0.52,0.68
0.69,1.00,0.66,0.77,0.68,0.79,0.69,0.84
0.63,1.00,0.64,0.59,0.66,0.79,0.58,0.79
0.63,1.00,0.56,0.54,0.62,0.69,0.57,0.74
0.68,1.00,0.54,0.69,0.68,0.74,0.61,0.74
nan,1.00,nan,0.83,nan,0.80,nan,0.84
nan,1.00,nan,0.86,nan,0.82,nan,0.92
nan,1.00,nan,0.87,nan,0.88,nan,0.94
nan,1.00,nan,0.89,nan,0.90,nan,0.95
nan,1.00,nan,0.92,nan,0.78,nan,0.83
nan,1.00,nan,0.92,nan,0.71,nan,0.78
nan,1.00,nan,0.58,nan,0.55,nan,0.52
0.71,1.00,0.75,0.59,0.70,0.38,0.67,0.51
0.74,1.00,0.69,0.68,0.72,0.59,0.76,0.72
0.57,1.00,0.61,0.61,0.56,0.61,0.56,0.65
0.59,1.00,0.67,0.73,0.56,0.69,0.39,0.70
0.54,1.00,0.58,0.48,0.39,0.52,0.38,0.59
0.26,1.00,0.39,0.44,0.34,0.52,0.28,0.45
0.51,1.00,0.48,0.61,0.55,0.64,0.46,0.63
0.64,1.00,0.45,0.76,0.59,0.76,0.52,0.78
nan,1.00,nan,0.81,nan,0.81,nan,0.90
nan,1.00,nan,0.85,nan,0.84,nan,0.93
nan,1.00,nan,0.88,nan,0.88,nan,0.94
nan,1.00,nan,0.91,nan,0.77,nan,0.78
nan,1.00,nan,0.82,nan,0.70,nan,0.68
0.44,1.00,0.56,0.48,0.36,0.44,0.38,0.40
0.78,1.00,0.77,0.63,0.67,0.59,0.71,0.71
0.77,1.00,0.77,0.72,0.70,0.78,0.80,0.79
0.68,1.00,0.59,0.63,0.55,0.68,0.61,0.66
0.63,1.00,0.59,0.55,0.38,0.47,0.27,0.58
0.69,1.00,0.80,0.62,0.51,0.38,0.44,0.58
0.68,1.00,0.50,0.39,0.22,0.28,0.30,0.52
0.42,1.00,0.48,0.29,0.22,0.27,0.27,0.56
0.37,1.00,0.39,0.67,0.41,0.61,0.29,0.69
0.58,1.00,0.51,0.82,0.58,0.82,0.49,0.83
nan,1.00,nan,0.83,nan,0.83,nan,0.85
nan,1.00,nan,0.87,nan,0.84,nan,0.89
nan,1.00,nan,0.82,nan,0.71,nan,0.71
0.63,1.00,0.61,0.77,0.63,0.70,0.67,0.60
0.61,1.00,0.57,0.45,0.45,0.53,0.53,0.45
0.69,1.00,0.73,0.58,0.62,0.72,0.62,0.73
0.77,1.00,0.73,0.63,0.62,0.81,0.72,0.77
0.64,1.00,0.53,0.54,0.58,0.57,0.50,0.62
0.67,1.00,0.67,0.59,0.69,0.43,0.49,0.46
0.70,1.00,0.74,0.71,0.53,0.56,0.35,0.66
0.70,1.00,0.82,0.63,0.52,0.33,0.51,0.68
0.77,1.00,0.59,0.36,0.34,0.44,0.67,0.79
0.40,1.00,0.47,0.35,0.34,0.46,0.37,0.63
0.45,1.00,0.48,0.70,0.45,0.69,0.31,0.67
0.60,1.00,0.55,0.76,0.60,0.80,0.56,0.77
nan,1.00,nan,0.76,nan,0.80,nan,0.77
0.61,1.00,0.59,0.79,0.59,0.68,0.61,0.71
0.60,1.00,0.55,0.75,0.55,0.65,0.60,0.61
0.65,1.00,0.70,0.58,0.47,0.68,0.65,0.62
0.75,1.00,0.64,0.48,0.47,0.68,0.68,0.52
0.68,1.00,0.72,0.63,0.60,0.75,0.53,0.70
0.64,1.00,0.63,0.45,0.62,0.45,0.37,0.54
0.52,1.00,0.59,0.59,0.42,0.40,0.28,0.43
0.72,1.00,0.76,0.64,0.57,0.51,0.60,0.62
0.71,1.00,0.82,0.71,0.67,0.44,0.66,0.77
0.68,1.00,0.71,0.55,0.63,0.63,0.62,0.81
0.57,1.00,0.53,0.32,0.39,0.58,0.53,0.56
0.45,1.00,0.56,0.54,0.42,0.60,0.23,0.50
0.51,1.00,0.51,0.61,0.55,0.65,0.50,0.73
0.62,1.00,0.55,0.74,0.55,0.72,0.60,0.78
0.50,1.00,0.48,0.76,0.52,0.69,0.51,0.68
0.47,1.00,0.42,0.70,0.43,0.73,0.49,0.70
0.62,1.00,0.65,0.66,0.49,0.71,0.56,0.63
0.61,1.00,0.68,0.55,0.48,0.56,0.47,0.50
0.72,1.00,0.68,0.62,0.65,0.67,0.62,0.64
0.53,1.00,0.51,0.52,0.47,0.44,0.34,0.49
0.43,1.00,0.77,0.70,0.40,0.38,0.20,0.35
0.62,1.00,0.81,0.74,0.59,0.57,0.57,0.60
0.73,1.00,0.68,0.64,0.57,0.54,0.60,0.68
0.68,1.00,0.71,0.59,0.58,0.57,0.56,0.67
0.53,1.00,0.50,0.34,0.41,0.41,0.41,0.44
0.59,1.00,0.62,0.39,0.50,0.47,0.52,0.36
0.37,1.00,0.42,0.62,0.43,0.65,0.33,0.68
0.50,1.00,0.49,0.72,0.42,0.72,0.47,0.77
0.41,1.00,0.39,0.67,0.42,0.81,0.47,0.69
0.39,1.00,0.35,0.66,0.33,0.85,0.39,0.73
0.55,1.00,0.48,0.55,0.34,0.65,0.54,0.59
0.37,1.00,0.67,0.54,0.30,0.47,0.33,0.42
0.78,1.00,0.72,0.63,0.59,0.74,0.52,0.73
