0.63,0.62,0.76,0.82,0.87,1.00,nan,nan
0.73,0.73,0.79,0.80,0.92,1.00,nan,nan
0.74,0.73,0.76,0.89,0.95,1.00,nan,nan
0.79,0.81,0.83,0.86,0.94,1.00,nan,nan
0.72,0.75,0.77,0.81,0.89,1.00,nan,nan
0.61,0.66,0.68,0.71,0.82,1.00,nan,nan
0.36,0.36,0.35,0.33,0.88,1.00,nan,nan
0.21,0.43,0.49,0.50,0.85,1.00,nan,nan
0.39,0.40,0.41,0.64,0.90,1.00,nan,nan
0.40,0.59,0.63,0.60,0.94,1.00,nan,nan
0.56,0.57,0.70,0.71,0.94,1.00,nan,nan
0.55,0.61,0.69,0.75,0.92,1.00,nan,nan
0.59,0.61,0.69,0.66,0.91,1.00,nan,nan
0.54,0.62,0.60,0.65,0.90,1.00,nan,nan
0.68,0.65,0.79,0.80,0.89,1.00,nan,nan
0.76,0.74,0.76,0.76,0.91,1.00,0.75,nan
0.69,0.69,0.73,0.88,0.95,1.00,0.81,0.21
0.77,0.79,0.82,0.86,0.96,1.00,0.82,0.29
0.71,0.75,0.79,0.82,0.95,1.00,0.79,0.39
0.64,0.67,0.69,0.73,0.92,1.00,0.71,0.39
0.38,0.40,0.46,0.47,0.84,1.00,0.45,0.22
0.13,0.25,0.27,0.23,0.64,1.00,0.66,0.37
0.20,0.20,0.19,0.36,0.88,1.00,0.78,0.47
0.21,0.47,0.48,0.42,0.93,1.00,0.82,0.57
0.47,0.45,0.65,0.69,0.90,1.00,0.80,nan
0.42,0.53,0.61,0.67,0.84,1.00,0.74,nan
0.53,0.53,0.59,0.53,0.80,1.00,nan,nan
0.47,0.46,0.43,0.55,0.81,1.00,nan,nan
0.71,0.68,0.79,0.82,0.88,1.00,nan,nan
0.79,0.78,0.81,0.83,0.91,1.00,0.75,nan
0.75,0.77,0.81,0.91,0.95,1.00,0.80,0.23
0.78,0.81,0.85,0.91,0.96,1.00,0.82,0.31
0.77,0.81,0.85,0.90,0.96,1.00,0.81,0.34
0.82,0.85,0.85,0.88,0.95,1.00,0.74,0.29
0.77,0.79,0.85,0.87,0.93,1.00,0.39,0.19
0.54,0.69,0.74,0.72,0.75,1.00,0.57,0.31
0.49,0.49,0.47,0.71,0.80,1.00,0.76,0.44
0.29,0.59,0.61,0.54,0.87,1.00,0.83,0.52
0.57,0.55,0.74,0.76,0.91,1.00,0.71,nan
0.54,0.68,0.74,0.81,0.85,1.00,0.69,nan
0.62,0.63,0.71,0.65,0.74,1.00,nan,nan
0.60,0.59,0.53,0.61,0.69,1.00,nan,nan
0.69,0.67,0.80,0.81,0.88,1.00,nan,nan
0.76,0.77,0.78,0.81,0.91,1.00,0.66,nan
0.68,0.72,0.77,0.89,0.94,1.00,0.79,0.21
0.76,0.79,0.84,0.90,0.95,1.00,0.81,0.24
0.73,0.77,0.84,0.89,0.96,1.00,0.81,0.25
0.80,0.83,0.82,0.87,0.95,1.00,0.78,0.30
0.75,0.78,0.85,0.89,0.93,1.00,0.57,0.25
0.65,0.64,0.73,0.79,0.88,1.00,0.56,0.30
0.50,0.52,0.55,0.68,0.77,1.00,0.64,0.39
0.17,0.56,0.43,0.37,0.77,1.00,0.76,0.37
0.68,0.54,0.80,0.74,0.89,1.00,0.56,nan
0.59,0.76,0.75,0.77,0.86,1.00,0.50,nan
0.72,0.74,0.74,0.73,0.76,1.00,nan,nan
0.74,0.74,0.66,0.63,0.63,1.00,nan,nan
0.60,0.59,0.74,0.76,0.81,1.00,nan,nan
0.72,0.73,0.75,0.79,0.86,1.00,0.62,nan
0.67,0.71,0.70,0.85,0.91,1.00,0.75,0.19
0.78,0.80,0.79,0.86,0.92,1.00,0.77,0.30
0.79,0.81,0.81,0.87,0.94,1.00,0.77,0.33
0.85,0.86,0.83,0.87,0.95,1.00,0.76,0.35
0.86,0.87,0.87,0.91,0.93,1.00,0.73,0.31
0.84,0.77,0.83,0.87,0.94,1.00,0.69,0.33
0.69,0.72,0.76,0.78,0.90,1.00,0.66,0.50
0.47,0.55,0.61,0.60,0.83,1.00,0.70,0.30
0.74,0.61,0.82,0.77,0.88,1.00,0.59,nan
0.63,0.85,0.75,0.80,0.85,1.00,0.50,nan
0.82,0.84,0.72,0.76,0.83,1.00,nan,nan
0.82,0.82,0.39,0.73,0.75,1.00,nan,nan
0.45,0.47,0.59,0.63,0.65,1.00,nan,nan
0.58,0.63,0.69,0.72,0.78,1.00,0.56,nan
0.57,0.61,0.69,0.80,0.88,1.00,0.67,0.27
0.71,0.74,0.81,0.85,0.90,1.00,0.66,0.35
0.73,0.77,0.85,0.88,0.92,1.00,0.64,0.34
0.84,0.86,0.88,0.91,0.93,1.00,0.63,0.30
0.88,0.90,0.92,0.93,0.92,1.00,0.80,0.25
0.88,0.87,0.90,0.92,0.94,1.00,0.85,0.25
0.74,0.81,0.81,0.86,0.92,1.00,0.84,0.50
